arm,panel,section,sampling_steps,recycling,msa_depth,receptor_id,name,label,peptide_from,iptm,iface_plddt,receptor_side,peptide_side,peptide_whole,n_rec_iface,n_pep_iface
boltz1_sampling_only,in-training,7.16,200,1,32,8HLO,pair_119,scrambled,8HLO,0.5425450801849365,82.7429411764706,90.87454545454545,67.83500000000001,66.06076923076924,11,6
boltz1_sampling_only,in-training,7.16,200,1,32,7OKL,pair_120,cognate,7OKL,0.06828736513853073,75.24695652173912,93.20588235294117,24.363333333333333,24.363333333333333,17,6
boltz1_sampling_only,in-training,7.16,200,1,32,7OKL,pair_124,scrambled,7OKL,0.05718037486076355,74.2985,96.32428571428571,22.905,22.905,14,6
boltz1_sampling_only,in-training,7.16,200,1,32,7OKL,pair_125,scrambled,7OKL,0.14514097571372986,69.99857142857142,95.33555555555556,24.392000000000003,24.166666666666668,9,5
boltz1_sampling_only,in-training,7.16,200,1,32,4O36,pair_126,cognate,4O36,0.1587856560945511,45.046176470588236,44.64,45.89545454545454,49.55,23,11
boltz1_sampling_only,in-training,7.16,200,1,32,4O36,pair_130,scrambled,4O36,0.32014209032058716,42.02155555555556,42.937096774193556,39.99428571428571,40.022,31,14
boltz1_sampling_only,in-training,7.16,200,1,32,4O36,pair_131,scrambled,4O36,0.1567813903093338,46.72731707317073,48.957857142857144,41.92307692307692,41.977999999999994,28,13
boltz1_sampling_only,in-training,7.16,200,1,32,1YCR,pair_001,decoy,8KDX,0.19273778796195984,63.38854166666666,74.92882352941176,35.36214285714286,35.20666666666666,34,14
boltz1_sampling_only,in-training,7.16,200,1,32,1YCR,pair_002,decoy,6YOO,0.22761964797973633,64.05432432432434,73.94538461538461,40.67545454545455,40.943333333333335,26,11
boltz1_sampling_only,in-training,7.16,200,1,32,1YCR,pair_003,decoy,1BE9,0.2189280390739441,72.3395,84.48800000000001,35.894,35.894,15,5
boltz1_sampling_only,in-training,7.16,200,1,32,1CKA,pair_007,decoy,9F6S,0.181808203458786,77.16444444444443,93.625,44.24333333333333,44.24333333333333,12,6
boltz1_sampling_only,in-training,7.16,200,1,32,1CKA,pair_008,decoy,6YOO,0.06843379884958267,74.31826086956522,91.31142857142856,47.88444444444444,46.23000000000001,14,9
boltz1_sampling_only,in-training,7.16,200,1,32,1CKA,pair_009,decoy,4LN2,0.4006929397583008,73.96043478260869,87.31857142857143,53.18111111111111,52.49181818181819,14,9
boltz1_sampling_only,in-training,7.16,200,1,32,1BE9,pair_013,decoy,1SEM,0.17751890420913696,54.94903225806452,62.47380952380953,39.147000000000006,39.147000000000006,21,10
boltz1_sampling_only,in-training,7.16,200,1,32,1BE9,pair_014,decoy,1TP5,0.9435648918151855,91.34875000000001,92.94611111111111,86.55666666666667,86.55666666666667,18,6
boltz1_sampling_only,in-training,7.16,200,1,32,1BE9,pair_015,decoy,8HLO,0.13500677049160004,49.98741935483871,55.117142857142845,39.214999999999996,38.448461538461544,21,10
boltz1_sampling_only,in-training,7.16,200,1,32,1SEM,pair_019,decoy,1ELW,0.34126564860343933,71.59789473684211,89.46999999999998,47.02375000000001,47.02375000000001,11,8
boltz1_sampling_only,in-training,7.16,200,1,32,1SEM,pair_020,decoy,1OAI,0.20151107013225555,77.90181818181819,89.03666666666668,54.041428571428575,53.45444444444445,15,7
boltz1_sampling_only,in-training,7.16,200,1,32,1SEM,pair_021,decoy,4Z8J,0.09142129868268967,76.27761904761904,92.52428571428571,43.784285714285716,44.7825,14,7
boltz1_sampling_only,in-training,7.16,200,1,32,1ELW,pair_025,decoy,1CKA,0.31738582253456116,77.30060606060606,91.55041666666666,39.30111111111111,38.745000000000005,24,9
boltz1_sampling_only,in-training,7.16,200,1,32,1ELW,pair_026,decoy,7OKL,0.8874425292015076,87.35333333333334,95.51944444444445,62.855,62.855,18,6
boltz1_sampling_only,in-training,7.16,200,1,32,1ELW,pair_027,decoy,1NLO,0.34432458877563477,74.14156249999999,90.005,39.242,38.33090909090909,22,10
boltz1_sampling_only,in-training,7.16,200,1,32,2GBQ,pair_031,decoy,1TP5,0.48506999015808105,70.731875,84.67699999999999,47.48999999999999,47.48999999999999,10,6
boltz1_sampling_only,in-training,7.16,200,1,32,2GBQ,pair_032,decoy,8HLO,0.7143845558166504,81.03809523809525,87.02692307692307,71.30625,66.56153846153845,13,8
boltz1_sampling_only,in-training,7.16,200,1,32,2GBQ,pair_033,decoy,6YOO,0.15204276144504547,66.88166666666667,80.0957142857143,48.38199999999999,48.57083333333333,14,10
boltz1_sampling_only,in-training,7.16,200,1,32,1D4T,pair_037,decoy,1CKA,0.26234757900238037,59.52433333333334,69.53250000000001,39.507999999999996,39.507999999999996,20,10
boltz1_sampling_only,in-training,7.16,200,1,32,1D4T,pair_038,decoy,1SEM,0.32380789518356323,65.94392857142857,78.3488888888889,43.614999999999995,43.614999999999995,18,10
boltz1_sampling_only,in-training,7.16,200,1,32,1D4T,pair_039,decoy,1ELW,0.16034774482250214,62.51333333333332,73.87263157894736,35.535,35.535,19,8
boltz1_sampling_only,in-training,7.16,200,1,32,1TP5,pair_043,decoy,1YCR,0.42051613330841064,68.03377777777777,78.18806451612905,45.54928571428571,46.35066666666667,31,14
boltz1_sampling_only,in-training,7.16,200,1,32,1TP5,pair_044,decoy,4Z8J,0.35878539085388184,72.30000000000001,83.37434782608695,40.46125,40.46125,23,8
boltz1_sampling_only,in-training,7.16,200,1,32,1TP5,pair_045,decoy,6YOO,0.24544775485992432,71.02117647058824,84.14260869565219,43.585454545454546,43.41416666666667,23,11
boltz1_sampling_only,in-training,7.16,200,1,32,2FNT,pair_049,decoy,1CKA,0.2787446975708008,69.47709677419356,83.0604761904762,40.952000000000005,40.952000000000005,21,10
boltz1_sampling_only,in-training,7.16,200,1,32,2FNT,pair_050,decoy,7S7J,0.41855743527412415,73.78697674418603,81.8773076923077,61.413529411764706,63.62652173913043,26,17
boltz1_sampling_only,in-training,7.16,200,1,32,2FNT,pair_051,decoy,3DS4,0.626522421836853,79.70848484848486,85.24043478260869,66.985,66.16499999999999,23,10
boltz1_sampling_only,in-training,7.16,200,1,32,1NLO,pair_055,decoy,2GBQ,0.7167201638221741,78.7309090909091,82.23384615384614,73.6711111111111,75.00666666666666,13,9
boltz1_sampling_only,in-training,7.16,200,1,32,1NLO,pair_056,decoy,1YCR,0.13064806163311005,61.388400000000004,70.92999999999999,49.24454545454545,49.693333333333335,14,11
boltz1_sampling_only,in-training,7.16,200,1,32,1NLO,pair_057,decoy,9GRF,0.37740805745124817,72.8417391304348,81.65411764705884,47.873333333333335,47.714000000000006,17,6
boltz1_sampling_only,in-training,7.16,200,1,32,1OAI,pair_061,decoy,7OKL,0.4298423230648041,80.97357142857142,91.92,53.6075,51.298333333333325,10,4
boltz1_sampling_only,in-training,7.16,200,1,32,1OAI,pair_062,decoy,1NLO,0.26256313920021057,75.90499999999999,87.91294117647058,46.74285714285713,46.28454545454546,17,7
boltz1_sampling_only,in-training,7.16,200,1,32,1OAI,pair_063,decoy,9F6S,0.13054710626602173,77.94333333333333,92.73384615384614,39.488,38.77,13,5
boltz1_sampling_only,in-training,7.16,200,1,32,4LN2,pair_067,decoy,1CKA,0.6181411743164062,77.45849999999999,81.27357142857144,68.55666666666667,66.542,14,6
boltz1_sampling_only,in-training,7.16,200,1,32,4LN2,pair_068,decoy,8KDX,0.2520991265773773,60.928250000000006,70.18423076923077,43.738571428571426,43.053999999999995,26,14
boltz1_sampling_only,in-training,7.16,200,1,32,4LN2,pair_069,decoy,8HLO,0.3212225139141083,69.24545454545455,77.58357142857142,54.65375,53.31923076923077,14,8
boltz1_sampling_only,in-training,7.16,200,1,32,9F6S,pair_073,decoy,1D4T,0.18821197748184204,66.34843749999999,80.12727272727273,36.035000000000004,35.84090909090909,22,10
boltz1_sampling_only,in-training,7.16,200,1,32,9F6S,pair_074,decoy,4Z8J,0.8519913554191589,89.57608695652173,92.68705882352941,80.76166666666667,72.87625,17,6
boltz1_sampling_only,in-training,7.16,200,1,32,9F6S,pair_075,decoy,1BE9,0.9493229985237122,86.56818181818181,88.53058823529412,79.896,79.896,17,5
boltz1_sampling_only,in-training,7.16,200,1,32,8KDX,pair_079,decoy,7S7J,0.17545892298221588,64.88973684210528,69.39913043478262,57.97533333333333,60.306086956521746,23,15
boltz1_sampling_only,in-training,7.16,200,1,32,8KDX,pair_080,decoy,7OKL,0.1587216705083847,62.07052631578947,71.40307692307692,41.85,41.85,13,6
boltz1_sampling_only,in-training,7.16,200,1,32,8KDX,pair_081,decoy,1SEM,0.4358355700969696,68.3295652173913,71.55866666666667,62.275,60.964999999999996,15,8
boltz1_sampling_only,in-training,7.16,200,1,32,6YOO,pair_085,decoy,1D4T,0.2354804128408432,69.27652173913042,88.32857142857142,39.64,38.09454545454546,14,9
boltz1_sampling_only,in-training,7.16,200,1,32,6YOO,pair_086,decoy,2FNT,0.3190767467021942,72.32555555555555,90.40454545454546,43.91571428571428,43.86899999999999,11,7
boltz1_sampling_only,in-training,7.16,200,1,32,6YOO,pair_087,decoy,4Z8J,0.9476996660232544,94.063,96.57538461538462,89.39714285714285,87.1225,13,7
boltz1_sampling_only,in-training,7.16,200,1,32,3DS4,pair_091,decoy,1BE9,0.5010077953338623,75.88055555555555,85.35846153846154,51.238,51.238,13,5
boltz1_sampling_only,in-training,7.16,200,1,32,3DS4,pair_092,decoy,1OAI,0.28736963868141174,69.04380952380953,80.36571428571428,46.39999999999999,46.895555555555546,14,7
boltz1_sampling_only,in-training,7.16,200,1,32,3DS4,pair_093,decoy,1CKA,0.19671566784381866,67.58633333333333,81.21000000000001,40.339,40.339,20,10
boltz1_sampling_only,in-training,7.16,200,1,32,9GRF,pair_097,decoy,1NLO,0.1995682269334793,59.580000000000005,74.29384615384616,40.452000000000005,40.74909090909092,13,10
boltz1_sampling_only,in-training,7.16,200,1,32,9GRF,pair_098,decoy,8KDX,0.14405003190040588,60.61378378378379,73.27478260869566,39.81357142857143,39.852,23,14
boltz1_sampling_only,in-training,7.16,200,1,32,9GRF,pair_099,decoy,1SEM,0.0965084582567215,69.98444444444443,84.02666666666667,41.900000000000006,43.852000000000004,18,9
boltz1_sampling_only,in-training,7.16,200,1,32,7S7J,pair_103,decoy,4O36,0.8453284502029419,87.79846153846155,92.98176470588236,78.00777777777778,80.57600000000001,17,9
boltz1_sampling_only,in-training,7.16,200,1,32,7S7J,pair_104,decoy,1BE9,0.2175723910331726,76.229375,93.52272727272727,38.184000000000005,38.184000000000005,11,5
boltz1_sampling_only,in-training,7.16,200,1,32,7S7J,pair_105,decoy,7OKL,0.6265964508056641,82.95866666666667,93.531,61.814,62.03833333333333,10,5
boltz1_sampling_only,in-training,7.16,200,1,32,4Z8J,pair_109,decoy,6YOO,0.21755748987197876,71.01,85.97681818181819,38.083,38.30166666666667,22,10
boltz1_sampling_only,in-training,7.16,200,1,32,4Z8J,pair_110,decoy,9F6S,0.9636998176574707,95.07761904761904,96.41666666666667,91.73,91.73,15,6
boltz1_sampling_only,in-training,7.16,200,1,32,4Z8J,pair_111,decoy,4LN2,0.16624321043491364,61.89032258064517,73.94285714285715,36.58,35.75181818181819,21,10
boltz1_sampling_only,in-training,7.16,200,1,32,8HLO,pair_115,decoy,7S7J,0.19940420985221863,73.19407407407408,84.51785714285714,60.99923076923077,65.12826086956522,14,13
boltz1_sampling_only,in-training,7.16,200,1,32,8HLO,pair_116,decoy,7OKL,0.302366703748703,75.82000000000001,90.235,52.75600000000001,52.46000000000001,8,5
boltz1_sampling_only,in-training,7.16,200,1,32,8HLO,pair_117,decoy,1TP5,0.752335250377655,82.16157894736843,94.24923076923079,55.97166666666667,55.97166666666667,13,6
boltz1_sampling_only,in-training,7.16,200,1,32,7OKL,pair_121,decoy,6YOO,0.24987785518169403,71.20870967741936,90.7142105263158,40.325,40.325,19,12
boltz1_sampling_only,in-training,7.16,200,1,32,7OKL,pair_122,decoy,1OAI,0.09715205430984497,60.27578947368421,84.438,33.42888888888889,33.42888888888889,10,9
boltz1_sampling_only,in-training,7.16,200,1,32,7OKL,pair_123,decoy,2GBQ,0.07364675402641296,79.07142857142858,94.9416,39.396,39.83083333333334,25,10
boltz1_sampling_only,in-training,7.16,200,1,32,4O36,pair_127,decoy,9GRF,0.13936510682106018,37.06903225806451,37.02318181818182,37.18111111111111,37.019,22,9
boltz1_sampling_only,in-training,7.16,200,1,32,4O36,pair_128,decoy,8HLO,0.12049698829650879,42.23054054054054,43.8252,38.90833333333333,39.07461538461538,25,12
boltz1_sampling_only,in-training,7.16,200,1,32,4O36,pair_129,decoy,1BE9,0.2991436719894409,44.69190476190475,47.364999999999995,36.138,36.138,16,5
